3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,6,6,3,3,3,3,1,1,1,1,1,1,1,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,1,1,1,1,1,1,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3,6,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,1,1,1,1,1,1,3,3,3,3,
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,1,1,1,1,1,3,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,1,1,1,1,3,3,3,3,3,
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,1,1,1,3,3,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,1,1,1,3,3,3,3,3,3,
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,1,3,3,3,3,3,3,3,
3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,3,3,6,6,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,1,3,3,3,3,3,3,3,
3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,3,3,6,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,5,5,5,5,5,3,5,5,5,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,
3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,
3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,6,3,3,3,3,3,3,3,
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,6,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,6,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,6,6,6,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,6,6,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,6,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,2,6,6,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,3,2,6,6,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,3,2,3,6,6,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,2,2,3,6,6,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,3,2,3,6,6,6,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,3,2,3,6,6,6,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,6,6,6,6,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,6,3,6,6,6,6,6,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6

